"Date","Year","Quarter","Month_Number","Month_Name","Product_ID","Product_Name","Product_Category","Product_Cost","Product_Price","Units_Sold","Revenue","COGS","Gross_Profit","Gross_Margin"
"2025-09-02",2025,3,9,September,57,Mini Space Ship,Arts & Crafts,6.13,9.46,10,94.60000000000001,61.3,33.30000000000001,0.35200845665961955
"2025-09-02",2025,3,9,September,58,Neo Card Deck,Action Figures,7.54,12.92,8,103.36,60.32,43.04,0.41640866873065013
"2025-09-02",2025,3,9,September,59,Neo Art Kit,Arts & Crafts,10.62,14.4,4,57.6,42.48,15.120000000000005,0.26250000000000007
"2025-09-02",2025,3,9,September,60,Mini Robot,Action Figures,10.42,18.59,12,223.08,125.04,98.04,0.4394835933297472
"2025-09-02",2025,3,9,September,61,Mini Robot,Arts & Crafts,4.14,6.01,12,72.12,49.67999999999999,22.44,0.31114808652246256
"2025-09-02",2025,3,9,September,62,Mini Stacking Blocks,Educational,7.16,11.72,11,128.92000000000002,78.76,50.160000000000004,0.3890784982935153
"2025-09-02",2025,3,9,September,63,Adventure Drone Toy #63,Arts & Crafts,8.26,14.79,12,177.48,99.12,78.35999999999999,0.44151453684922237
"2025-09-02",2025,3,9,September,64,Retro Puzzle Pack,STEM Kits,11.27,21.95,7,153.65,78.88999999999999,74.75999999999999,0.4865603644646924
"2025-09-02",2025,3,9,September,65,Pro Drone Toy,Model Kits,10.4,22.55,13,293.15000000000003,135.20000000000002,157.95000000000002,0.5388026607538803
"2025-09-02",2025,3,9,September,66,Smart Plush Bear,Baby & Toddler,8.66,13.54,4,54.16,34.64,19.519999999999996,0.36041358936484486
"2025-09-02",2025,3,9,September,67,Dino Castle,Building Blocks,3.14,5.0,15,75.0,47.1,27.9,0.372
"2025-09-02",2025,3,9,September,68,Dino Explorer Kit,Baby & Toddler,8.89,12.28,17,208.76,151.13000000000002,57.629999999999995,0.2760586319218241
"2025-09-02",2025,3,9,September,70,Rainbow Plush Bear #70,Pretend Play,34.98,55.51,9,499.59000000000003,314.82,184.77,0.36984327148261575
"2025-09-02",2025,3,9,September,71,Smart Science Lab,Arts & Crafts,8.12,11.96,13,155.48000000000002,105.55999999999999,49.92000000000002,0.3210702341137125
"2025-09-02",2025,3,9,September,72,Eco Music Toy,Card Games,10.65,18.81,8,150.48,85.2,65.27999999999999,0.4338118022328548
"2025-09-02",2025,3,9,September,73,Adventure Explorer Kit,Puzzles,16.92,26.26,10,262.6,169.20000000000005,93.4,0.3556740289413557
"2025-09-02",2025,3,9,September,74,Mini Explorer Kit,Arts & Crafts,13.65,26.88,4,107.52,54.6,52.919999999999995,0.49218749999999994
"2025-09-02",2025,3,9,September,75,Deluxe Card Deck,Building Blocks,19.52,36.86,13,479.18000000000006,253.76000000000002,225.42000000000002,0.4704286489419425
"2025-09-02",2025,3,9,September,76,Mini Art Kit,Action Figures,4.17,7.53,13,97.89,54.21000000000001,43.68000000000001,0.4462151394422311
"2025-09-02",2025,3,9,September,77,Dino Drone Toy #77,Puzzles,5.23,7.24,20,144.8,104.60000000000001,40.199999999999996,0.2776243093922651
"2025-09-02",2025,3,9,September,78,Smart Farm Set,Model Kits,6.61,12.24,6,73.44,39.660000000000004,33.78,0.45996732026143794
"2025-09-02",2025,3,9,September,79,Glow Farm Set,Dolls,3.85,7.31,3,21.93,11.55,10.379999999999999,0.4733242134062927
"2025-09-02",2025,3,9,September,80,Rocket Board Game,Action Figures,9.37,14.04,12,168.47999999999996,112.43999999999998,56.040000000000006,0.33262108262108275
"2025-09-02",2025,3,9,September,81,Magic Music Toy,Card Games,5.44,11.68,17,198.56,92.48,106.07999999999998,0.5342465753424657
"2025-09-02",2025,3,9,September,82,Eco Science Lab,Model Kits,21.17,31.05,2,62.1,42.34,19.759999999999998,0.31819645732689206
"2025-09-02",2025,3,9,September,83,Smart Robot,Outdoor Play,5.87,12.54,5,62.699999999999996,29.35,33.349999999999994,0.5318979266347686
"2025-09-02",2025,3,9,September,84,Rainbow Robot #84,Dolls,7.56,15.84,5,79.2,37.8,41.400000000000006,0.5227272727272728
"2025-09-02",2025,3,9,September,85,Neo Drone Toy,Dolls,14.12,28.87,7,202.09,98.83999999999999,103.25000000000001,0.5109109802563215
"2025-09-02",2025,3,9,September,86,Deluxe Stacking Blocks,Puzzles,4.59,8.36,17,142.12,78.03,64.09,0.45095693779904306
"2025-09-02",2025,3,9,September,87,Glow Princess Doll,Plush,3.73,5.33,9,47.97,33.57,14.4,0.300187617260788
"2025-09-02",2025,3,9,September,89,Neo Art Kit,Building Blocks,10.41,17.05,3,51.150000000000006,31.23,19.92,0.3894428152492668
"2025-09-02",2025,3,9,September,90,Mini Music Toy,Dolls,13.87,22.84,5,114.2,69.35,44.85,0.3927320490367776
"2025-09-02",2025,3,9,September,91,Adventure Science Lab #91,Educational,12.03,25.31,4,101.24,48.12,53.12,0.5246937969182142
"2025-09-02",2025,3,9,September,92,Pro Board Game,Educational,10.63,21.4,5,107.0,53.150000000000006,53.84999999999999,0.5032710280373831
"2025-09-02",2025,3,9,September,93,Eco Train Set,Pretend Play,6.21,9.24,6,55.44,37.26,18.18,0.32792207792207795
"2025-09-02",2025,3,9,September,94,Rainbow Princess Doll,Card Games,10.25,21.67,10,216.7,102.5,114.20000000000002,0.5269958467928012
"2025-09-02",2025,3,9,September,95,Ocean Action Hero,Action Figures,10.6,14.36,4,57.44,42.4,15.04,0.2618384401114206
"2025-09-02",2025,3,9,September,96,Mini Card Deck,Building Blocks,6.09,9.05,11,99.55000000000001,66.99,32.56000000000001,0.32707182320441996
"2025-09-02",2025,3,9,September,97,City Board Game,STEM Kits,25.18,47.95,3,143.85000000000002,75.53999999999999,68.31,0.47486965589155367
"2025-09-02",2025,3,9,September,98,Galaxy Princess Doll #98,Board Games,11.71,18.04,7,126.28,81.97,44.30999999999999,0.3508869179600886
"2025-09-02",2025,3,9,September,99,Galaxy Train Set,Arts & Crafts,5.28,8.59,6,51.54,31.68,19.86,0.3853317811408615
"2025-09-02",2025,3,9,September,100,Ocean Card Deck,Puzzles,13.91,27.6,6,165.6,83.46000000000001,82.14000000000001,0.4960144927536233
"2025-09-02",2025,3,9,September,101,City Builder Set,Outdoor Play,15.33,29.26,10,292.6,153.3,139.3,0.47607655502392343
"2025-09-02",2025,3,9,September,102,Mega Puzzle Pack,Outdoor Play,11.33,20.77,7,145.39,79.31,66.08,0.4545016851227733
"2025-09-02",2025,3,9,September,103,Mega Plush Bear,Toy Vehicles,7.89,12.43,21,261.03,165.68999999999997,95.34,0.3652453740949317
"2025-09-02",2025,3,9,September,104,Adventure Train Set,Board Games,5.96,9.28,9,83.52,53.64,29.879999999999995,0.35775862068965514
"2025-09-02",2025,3,9,September,105,Rainbow Science Lab #105,STEM Kits,8.65,18.24,19,346.56,164.35000000000002,182.20999999999998,0.5257675438596491
"2025-09-02",2025,3,9,September,106,City Drone Toy,Toy Vehicles,10.89,20.54,15,308.09999999999997,163.35,144.74999999999997,0.4698149951314508
"2025-09-02",2025,3,9,September,107,Deluxe Princess Doll,Toy Vehicles,9.09,16.73,5,83.65,45.45,38.2,0.456664674237896
"2025-09-02",2025,3,9,September,108,Adventure Robot,Baby & Toddler,20.07,35.5,4,142.0,80.28,61.72,0.43464788732394366
"2025-09-02",2025,3,9,September,109,Rainbow Puzzle Pack,Action Figures,12.73,20.22,7,141.54,89.11,52.42999999999999,0.3704253214638971
"2025-09-02",2025,3,9,September,110,Glow Explorer Kit,Toy Vehicles,5.63,7.72,11,84.92,61.93000000000001,22.99,0.27072538860103623
"2025-09-02",2025,3,9,September,111,Retro Builder Set,Baby & Toddler,5.01,10.77,9,96.93,45.089999999999996,51.84,0.5348189415041783
"2025-09-02",2025,3,9,September,112,Mini Puzzle Pack #112,Building Blocks,11.77,25.43,4,101.72,47.08,54.64,0.5371608336610303
"2025-09-02",2025,3,9,September,113,Galaxy Sticker Book,Dolls,7.98,10.88,14,152.32000000000002,111.72000000000001,40.60000000000001,0.2665441176470588
"2025-09-02",2025,3,9,September,114,Dino Puzzle Pack,Board Games,13.37,28.6,8,228.8,106.96000000000001,121.84000000000002,0.5325174825174825
"2025-09-02",2025,3,9,September,115,Magic Castle,Dolls,11.71,25.4,10,254.0,117.10000000000001,136.89999999999998,0.5389763779527558
"2025-09-02",2025,3,9,September,116,Galaxy Science Lab,Dolls,8.67,17.99,11,197.88999999999996,95.37,102.52,0.5180655919955531
"2025-09-02",2025,3,9,September,117,Mega Castle,Arts & Crafts,5.66,11.74,8,93.92,45.28,48.64,0.5178875638841567
"2025-09-02",2025,3,9,September,118,Eco Art Kit,Baby & Toddler,3.92,6.35,7,44.449999999999996,27.439999999999998,17.009999999999998,0.3826771653543307
"2025-09-02",2025,3,9,September,119,Glow Music Toy #119,Puzzles,10.15,21.78,7,152.46,71.05,81.41,0.5339761248852157
"2025-09-02",2025,3,9,September,120,Glow Space Ship,Action Figures,4.55,8.83,5,44.150000000000006,22.75,21.4,0.48471121177802934
"2025-09-02",2025,3,9,September,121,Pro Board Game,Baby & Toddler,5.55,10.39,11,114.29,61.05,53.24000000000001,0.46583253128007707
"2025-09-02",2025,3,9,September,122,Mega Farm Set,Puzzles,9.82,21.52,10,215.2,98.2,116.99999999999999,0.5436802973977695
"2025-09-02",2025,3,9,September,123,Jungle Art Kit,Dolls,9.32,19.53,6,117.18,55.92,61.260000000000005,0.5227854582693292
"2025-09-02",2025,3,9,September,124,Ocean Castle,STEM Kits,4.81,9.52,7,66.64,33.67,32.97,0.49474789915966383
"2025-09-02",2025,3,9,September,125,Pro Art Kit,Outdoor Play,16.37,27.1,14,379.4,229.18,150.22000000000003,0.3959409594095942
"2025-09-02",2025,3,9,September,126,Smart Farm Set #126,Action Figures,16.11,25.77,14,360.78,225.54000000000002,135.24,0.37485448195576254
"2025-09-02",2025,3,9,September,127,Adventure Princess Doll,Educational,11.98,25.0,7,175.0,83.86,91.13999999999999,0.5207999999999999
"2025-09-02",2025,3,9,September,128,Galaxy Stacking Blocks,Toy Vehicles,11.97,25.45,10,254.49999999999997,119.70000000000002,134.79999999999998,0.5296660117878192
"2025-09-02",2025,3,9,September,129,Retro Space Ship,Pretend Play,11.98,24.3,3,72.9,35.94,36.96,0.5069958847736625
"2025-09-02",2025,3,9,September,130,Mega Board Game,Action Figures,75.11,142.89,4,571.56,300.44,271.11999999999995,0.47435089929316254
"2025-09-02",2025,3,9,September,131,Neo Board Game,Puzzles,15.25,32.12,9,289.08,137.25,151.82999999999998,0.5252179327521793
"2025-09-02",2025,3,9,September,132,Mega Action Hero,Dolls,12.91,21.14,3,63.42,38.730000000000004,24.69,0.3893093661305582
"2025-09-02",2025,3,9,September,133,Galaxy Space Ship #133,Baby & Toddler,5.9,10.87,13,141.31,76.7,64.60999999999999,0.45722171113155463
"2025-09-02",2025,3,9,September,134,City Plush Bear,Baby & Toddler,7.92,10.93,5,54.65,39.6,15.049999999999999,0.2753888380603843
"2025-09-02",2025,3,9,September,135,Neo Science Lab,Pretend Play,32.24,51.38,1,51.38,32.24,19.14,0.3725184896847022
"2025-09-02",2025,3,9,September,136,Deluxe Music Toy,Toy Vehicles,3.23,5.98,8,47.84,25.84,22.000000000000004,0.459866220735786
"2025-09-02",2025,3,9,September,137,City Card Deck,Action Figures,6.96,10.15,12,121.80000000000001,83.52,38.28,0.3142857142857143
"2025-09-02",2025,3,9,September,138,Galaxy Music Toy,STEM Kits,16.43,29.47,9,265.23,147.87,117.35999999999999,0.44248388191381055
"2025-09-02",2025,3,9,September,139,Rainbow Action Hero,Plush,6.09,11.45,9,103.05,54.81,48.239999999999995,0.468122270742358
"2025-09-02",2025,3,9,September,140,Mega Train Set #140,Educational,13.12,18.66,13,242.58,170.56,72.02000000000001,0.2968917470525188
"2025-09-02",2025,3,9,September,141,Dino Space Ship,Outdoor Play,9.25,16.74,5,83.69999999999999,46.25,37.44999999999999,0.4474313022700119
"2025-09-02",2025,3,9,September,143,Smart Music Toy,Board Games,2.96,6.0,11,66.0,32.56,33.44,0.5066666666666666
"2025-09-02",2025,3,9,September,144,Glow Action Hero,Pretend Play,10.0,15.8,3,47.400000000000006,30.0,17.400000000000002,0.3670886075949367
"2025-09-02",2025,3,9,September,145,Rocket Card Deck,Outdoor Play,5.84,8.01,7,56.06999999999999,40.879999999999995,15.19,0.2709113607990013
"2025-09-02",2025,3,9,September,146,Magic Train Set,Action Figures,8.47,18.37,8,146.96,67.76,79.2,0.5389221556886228
"2025-09-02",2025,3,9,September,147,Dino Sticker Book #147,STEM Kits,11.91,20.22,23,465.05999999999995,273.93,191.13,0.4109792284866469
"2025-09-02",2025,3,9,September,148,Ocean Explorer Kit,Educational,14.53,21.76,13,282.88,188.89,93.99000000000004,0.33226102941176483
"2025-09-02",2025,3,9,September,149,Smart Stacking Blocks,Card Games,6.95,12.63,10,126.3,69.50000000000001,56.800000000000004,0.44972288202692007
"2025-09-02",2025,3,9,September,150,Glow Princess Doll,Model Kits,6.3,12.33,8,98.64,50.4,48.24,0.48905109489051096
"2025-09-02",2025,3,9,September,151,City Action Hero,Outdoor Play,4.51,9.75,3,29.25,13.53,15.72,0.5374358974358975
"2025-09-02",2025,3,9,September,152,Mini Art Kit,Educational,14.95,29.56,6,177.35999999999999,89.69999999999999,87.66,0.4942489851150203
"2025-09-02",2025,3,9,September,153,Pro Science Lab,Outdoor Play,29.0,49.49,2,98.98,58.0,40.980000000000004,0.4140230349565569
"2025-09-02",2025,3,9,September,154,Classic Robot #154,Board Games,15.92,24.84,9,223.56,143.28,80.28,0.35909822866344604
"2025-09-02",2025,3,9,September,155,Jungle Action Hero,Arts & Crafts,18.12,24.68,7,172.76,126.84,45.919999999999995,0.2658022690437601
"2025-09-02",2025,3,9,September,156,Ocean Music Toy,Plush,6.12,8.87,16,141.92,97.91999999999999,43.999999999999986,0.3100338218714768
"2025-09-02",2025,3,9,September,157,Rocket Drone Toy,STEM Kits,11.52,20.2,4,80.8,46.08,34.72,0.4297029702970297
"2025-09-02",2025,3,9,September,158,Pro Puzzle Pack,Pretend Play,13.82,19.81,10,198.09999999999997,138.20000000000002,59.89999999999999,0.30237253912165574
"2025-09-02",2025,3,9,September,159,Mega Music Toy,Action Figures,1.52,2.28,18,41.03999999999999,27.36,13.679999999999996,0.3333333333333333
"2025-09-02",2025,3,9,September,160,Glow Stacking Blocks,Arts & Crafts,5.14,8.83,8,70.64000000000001,41.11999999999999,29.520000000000003,0.4178935447338618
"2025-09-02",2025,3,9,September,161,Deluxe Card Deck #161,Card Games,22.15,41.86,9,376.74,199.35,177.39000000000004,0.47085523172479704
"2025-09-02",2025,3,9,September,162,Mega Explorer Kit,Arts & Crafts,4.11,5.71,6,34.26,24.660000000000004,9.599999999999998,0.2802101576182136
"2025-09-02",2025,3,9,September,163,Ocean Stacking Blocks,Board Games,19.94,35.45,3,106.35000000000001,59.82000000000001,46.53,0.4375176304654443
"2025-09-02",2025,3,9,September,164,Ocean Action Hero,Educational,4.1,8.52,13,110.75999999999999,53.3,57.46,0.5187793427230047
"2025-09-02",2025,3,9,September,165,Retro Explorer Kit,Baby & Toddler,5.26,7.42,6,44.519999999999996,31.56,12.96,0.29110512129380056
"2025-09-02",2025,3,9,September,166,Jungle Explorer Kit,Puzzles,11.64,22.07,11,242.77,128.04000000000002,114.72999999999999,0.47258722247394647
"2025-09-02",2025,3,9,September,167,Pro Board Game,Toy Vehicles,9.38,20.16,3,60.480000000000004,28.14,32.339999999999996,0.5347222222222221
"2025-09-02",2025,3,9,September,168,Pro Board Game #168,Model Kits,7.3,13.43,15,201.45,109.5,91.95,0.45644080416976923
"2025-09-02",2025,3,9,September,169,Mini Train Set,Card Games,21.59,37.56,8,300.48,172.72,127.76000000000002,0.42518636847710334
"2025-09-02",2025,3,9,September,170,Adventure Space Ship,Arts & Crafts,4.57,8.29,14,116.06,63.980000000000004,52.079999999999984,0.4487334137515077
"2025-09-02",2025,3,9,September,171,Retro Princess Doll,Educational,8.3,17.99,6,107.94,49.800000000000004,58.139999999999986,0.5386325736520288
"2025-09-02",2025,3,9,September,172,Eco Art Kit,Board Games,12.47,26.43,5,132.14999999999998,62.35000000000001,69.8,0.5281876655315929
"2025-09-02",2025,3,9,September,173,Eco Science Lab,Pretend Play,10.53,14.85,14,207.89999999999998,147.42,60.480000000000004,0.29090909090909095
"2025-09-02",2025,3,9,September,174,Dino Music Toy,Plush,6.41,10.39,2,20.78,12.82,7.960000000000001,0.38306063522617906
"2025-09-02",2025,3,9,September,175,Retro Explorer Kit #175,Educational,6.53,9.47,9,85.23,58.77,26.460000000000008,0.31045406546990506
"2025-09-02",2025,3,9,September,176,Deluxe Science Lab,Baby & Toddler,14.4,27.97,13,363.60999999999996,187.20000000000002,176.40999999999997,0.48516267429388626
"2025-09-02",2025,3,9,September,177,Rocket Sticker Book,Baby & Toddler,14.8,29.23,11,321.53,162.8,158.73,0.4936708860759494
"2025-09-02",2025,3,9,September,178,Neo Farm Set,Action Figures,10.69,21.73,6,130.38,64.14,66.24000000000001,0.5080533824206167
"2025-09-02",2025,3,9,September,179,Classic Castle,Model Kits,5.72,11.37,13,147.81,74.36,73.45,0.4969217238346526
"2025-09-02",2025,3,9,September,180,Rocket Music Toy,Outdoor Play,6.63,13.5,9,121.5,59.67,61.83,0.5088888888888888
"2025-09-03",2025,3,9,September,1,Classic Board Game,Building Blocks,11.86,23.39,23,537.97,272.78,265.19000000000005,0.4929457032920052
"2025-09-03",2025,3,9,September,2,Pro Puzzle Pack,Arts & Crafts,8.36,15.54,16,248.64,133.76,114.88,0.462033462033462
"2025-09-03",2025,3,9,September,3,Retro Princess Doll,Building Blocks,7.93,11.1,10,110.99999999999999,79.3,31.699999999999996,0.2855855855855856
"2025-09-03",2025,3,9,September,4,Deluxe Builder Set,Baby & Toddler,7.93,16.54,1,16.54,7.93,8.61,0.5205562273276905
"2025-09-03",2025,3,9,September,5,Smart Art Kit,Plush,21.51,29.41,6,176.46,129.06,47.39999999999999,0.268616116967018
"2025-09-03",2025,3,9,September,6,Retro Science Lab,Action Figures,13.76,29.92,9,269.28000000000003,123.84,145.44000000000003,0.5401069518716578
"2025-09-03",2025,3,9,September,7,Pro Explorer Kit #7,Baby & Toddler,6.97,10.49,5,52.45,34.85,17.6,0.3355576739752145
"2025-09-03",2025,3,9,September,8,Classic Racing Car,Toy Vehicles,12.16,18.31,16,292.96,194.56,98.39999999999998,0.33588203167667935
"2025-09-03",2025,3,9,September,9,Rainbow Board Game,Baby & Toddler,10.31,17.7,4,70.8,41.24,29.559999999999995,0.41751412429378526
"2025-09-03",2025,3,9,September,10,Smart Space Ship,Board Games,3.15,5.03,4,20.12,12.6,7.520000000000001,0.3737574552683897
"2025-09-03",2025,3,9,September,11,Mini Farm Set,Building Blocks,5.17,8.26,11,90.86,56.87,33.989999999999995,0.37409200968523
"2025-09-03",2025,3,9,September,12,Galaxy Castle,Building Blocks,10.73,17.83,9,160.46999999999997,96.57,63.899999999999984,0.39820527201346045
"2025-09-03",2025,3,9,September,13,Deluxe Explorer Kit,Toy Vehicles,20.21,30.71,5,153.55,101.05000000000001,52.5,0.3419081732334744
"2025-09-03",2025,3,9,September,14,Rocket Princess Doll #14,Building Blocks,7.97,14.24,8,113.92,63.76,50.160000000000004,0.44030898876404495
"2025-09-03",2025,3,9,September,15,Galaxy Sticker Book,Outdoor Play,6.69,12.49,27,337.22999999999996,180.63,156.6,0.4643714971977582
"2025-09-03",2025,3,9,September,16,Mini Robot,STEM Kits,9.59,14.34,9,129.06,86.31,42.75,0.3312412831241283
"2025-09-03",2025,3,9,September,17,Magic Princess Doll,Arts & Crafts,6.49,12.54,9,112.85999999999999,58.410000000000004,54.44999999999999,0.48245614035087714
"2025-09-03",2025,3,9,September,18,Mega Farm Set,Arts & Crafts,7.69,13.26,7,92.82000000000001,53.83,38.989999999999995,0.4200603318250376
"2025-09-03",2025,3,9,September,19,Ocean Castle,Toy Vehicles,8.96,12.36,14,173.03999999999996,125.44000000000003,47.59999999999998,0.27508090614886727
"2025-09-03",2025,3,9,September,20,Galaxy Castle,Puzzles,5.04,10.7,9,96.29999999999998,45.36,50.93999999999999,0.5289719626168224
"2025-09-03",2025,3,9,September,21,Adventure Princess Doll #21,STEM Kits,14.19,22.92,7,160.44,99.33,61.110000000000014,0.380890052356021
"2025-09-03",2025,3,9,September,22,Retro Art Kit,Puzzles,4.61,8.26,9,74.33999999999999,41.49,32.849999999999994,0.44188861985472155
"2025-09-03",2025,3,9,September,23,Ocean Farm Set,Puzzles,4.35,9.46,13,122.98,56.55,66.43,0.540169133192389
"2025-09-03",2025,3,9,September,24,Retro Art Kit,Toy Vehicles,10.06,20.21,6,121.26000000000002,60.36000000000001,60.9,0.5022266204849084
"2025-09-03",2025,3,9,September,25,Deluxe Art Kit,Educational,13.55,19.31,11,212.40999999999997,149.05,63.35999999999998,0.2982910409114448
"2025-09-03",2025,3,9,September,26,Rainbow Farm Set,Dolls,9.92,15.04,3,45.12,29.759999999999998,15.359999999999998,0.3404255319148936
"2025-09-03",2025,3,9,September,27,Mini Science Lab,Toy Vehicles,8.47,14.23,7,99.61000000000001,59.29,40.31999999999999,0.40477863668306385
"2025-09-03",2025,3,9,September,28,Smart Drone Toy #28,Educational,7.65,12.09,12,145.07999999999998,91.8,53.279999999999994,0.36724565756823824
"2025-09-03",2025,3,9,September,29,Ocean Puzzle Pack,Pretend Play,7.01,11.14,8,89.12,56.08,33.040000000000006,0.3707360861759426
"2025-09-03",2025,3,9,September,30,Eco Art Kit,Toy Vehicles,16.14,29.23,12,350.76,193.68,157.08,0.44782757440985294
"2025-09-03",2025,3,9,September,31,Neo Music Toy,Toy Vehicles,10.79,15.25,11,167.75,118.68999999999998,49.06000000000001,0.2924590163934427
"2025-09-03",2025,3,9,September,32,Galaxy Art Kit,Pretend Play,7.3,15.98,8,127.84,58.4,69.44,0.5431789737171464
"2025-09-03",2025,3,9,September,33,City Drone Toy,Board Games,6.22,8.43,11,92.72999999999999,68.42,24.310000000000002,0.2621589561091341
"2025-09-03",2025,3,9,September,34,Deluxe Plush Bear,Plush,12.63,25.8,3,77.4,37.89,39.51,0.5104651162790697
"2025-09-03",2025,3,9,September,35,Glow Music Toy #35,Board Games,15.91,31.91,4,127.64,63.64,64.0,0.5014102162331557
"2025-09-03",2025,3,9,September,36,Rocket Farm Set,Plush,15.06,21.28,13,276.64,195.78,80.86000000000001,0.2922932330827068
"2025-09-03",2025,3,9,September,37,City Board Game,Card Games,5.69,11.86,12,142.32,68.28,74.03999999999999,0.5202360876897133
"2025-09-03",2025,3,9,September,38,Mega Card Deck,Action Figures,7.61,14.31,22,314.82,167.42000000000002,147.4,0.4682040531097135
"2025-09-03",2025,3,9,September,39,Rainbow Plush Bear,Toy Vehicles,6.93,11.19,4,44.76,27.72,17.04,0.3806970509383378
"2025-09-03",2025,3,9,September,40,Dino Racing Car,Outdoor Play,8.15,13.26,18,238.68,146.70000000000002,91.97999999999999,0.3853695324283559
"2025-09-03",2025,3,9,September,41,Classic Board Game,Card Games,14.11,29.69,8,237.52000000000004,112.88,124.64000000000001,0.5247558100370495
"2025-09-03",2025,3,9,September,42,City Plush Bear #42,Puzzles,19.03,33.33,5,166.64999999999998,95.15,71.49999999999999,0.429042904290429
"2025-09-03",2025,3,9,September,43,City Action Hero,Outdoor Play,11.01,21.98,8,175.84,88.08,87.76,0.49909008189262966
"2025-09-03",2025,3,9,September,46,Rainbow Drone Toy,Action Figures,21.34,36.56,3,109.68,64.02,45.66000000000001,0.4163019693654268
"2025-09-03",2025,3,9,September,47,Mega Castle,Action Figures,9.47,15.31,4,61.24,37.88,23.36,0.38145003265839317
"2025-09-03",2025,3,9,September,48,Pro Robot,Outdoor Play,7.66,13.65,15,204.75,114.9,89.85000000000001,0.4388278388278389
"2025-09-03",2025,3,9,September,49,Neo Princess Doll #49,Arts & Crafts,8.0,13.59,7,95.13,56.0,39.129999999999995,0.41133186166298746
"2025-09-03",2025,3,9,September,50,Jungle Princess Doll,Plush,10.98,21.87,10,218.70000000000002,109.80000000000001,108.9,0.49794238683127573
"2025-09-03",2025,3,9,September,51,Eco Drone Toy,Board Games,5.79,12.39,10,123.9,57.900000000000006,66.0,0.5326876513317191
"2025-09-03",2025,3,9,September,52,Adventure Stacking Blocks,Puzzles,6.85,13.95,10,139.5,68.5,71.0,0.5089605734767025
"2025-09-03",2025,3,9,September,53,Smart Card Deck,Baby & Toddler,14.93,30.35,3,91.05000000000001,44.79,46.260000000000005,0.5080724876441516
"2025-09-03",2025,3,9,September,54,Magic Farm Set,STEM Kits,10.81,16.31,8,130.48,86.48,43.999999999999986,0.3372164316370324
"2025-09-03",2025,3,9,September,55,Ocean Stacking Blocks,Collectibles,9.52,19.39,7,135.73000000000002,66.64,69.09,0.5090252707581226
"2025-09-03",2025,3,9,September,56,Mega Art Kit #56,Card Games,15.38,32.48,5,162.39999999999998,76.9,85.49999999999997,0.5264778325123152
"2025-09-03",2025,3,9,September,57,Mini Space Ship,Arts & Crafts,6.13,9.46,8,75.68,49.04,26.64000000000001,0.35200845665961955
"2025-09-03",2025,3,9,September,58,Neo Card Deck,Action Figures,7.54,12.92,7,90.44,52.78,37.66,0.41640866873065013
"2025-09-03",2025,3,9,September,59,Neo Art Kit,Arts & Crafts,10.62,14.4,9,129.60000000000002,95.58,34.02000000000001,0.2625
"2025-09-03",2025,3,9,September,60,Mini Robot,Action Figures,10.42,18.59,11,204.49,114.62,89.87,0.4394835933297472
"2025-09-03",2025,3,9,September,61,Mini Robot,Arts & Crafts,4.14,6.01,17,102.17,70.38,31.79,0.31114808652246256
"2025-09-03",2025,3,9,September,62,Mini Stacking Blocks,Educational,7.16,11.72,12,140.64000000000001,85.91999999999999,54.72000000000001,0.38907849829351543
"2025-09-03",2025,3,9,September,63,Adventure Drone Toy #63,Arts & Crafts,8.26,14.79,14,207.05999999999995,115.64,91.42,0.4415145368492226
"2025-09-03",2025,3,9,September,64,Retro Puzzle Pack,STEM Kits,11.27,21.95,13,285.35,146.51,138.84,0.4865603644646925
"2025-09-03",2025,3,9,September,65,Pro Drone Toy,Model Kits,10.4,22.55,14,315.70000000000005,145.60000000000002,170.10000000000002,0.5388026607538803
"2025-09-03",2025,3,9,September,66,Smart Plush Bear,Baby & Toddler,8.66,13.54,3,40.62,25.98,14.639999999999997,0.36041358936484486
"2025-09-03",2025,3,9,September,67,Dino Castle,Building Blocks,3.14,5.0,7,35.0,21.98,13.02,0.372
"2025-09-03",2025,3,9,September,68,Dino Explorer Kit,Baby & Toddler,8.89,12.28,22,270.15999999999997,195.58000000000004,74.57999999999998,0.27605863192182406
"2025-09-03",2025,3,9,September,69,Mega Robot,Dolls,9.33,13.0,8,104.0,74.64,29.36,0.2823076923076923
"2025-09-03",2025,3,9,September,70,Rainbow Plush Bear #70,Pretend Play,34.98,55.51,2,111.02,69.96,41.06,0.36984327148261575
"2025-09-03",2025,3,9,September,71,Smart Science Lab,Arts & Crafts,8.12,11.96,9,107.64000000000001,73.07999999999998,34.56000000000002,0.3210702341137125
"2025-09-03",2025,3,9,September,72,Eco Music Toy,Card Games,10.65,18.81,9,169.29,95.85,73.43999999999998,0.4338118022328548
"2025-09-03",2025,3,9,September,73,Adventure Explorer Kit,Puzzles,16.92,26.26,5,131.3,84.60000000000001,46.7,0.3556740289413557
"2025-09-03",2025,3,9,September,74,Mini Explorer Kit,Arts & Crafts,13.65,26.88,6,161.28,81.9,79.38,0.49218749999999994
"2025-09-03",2025,3,9,September,75,Deluxe Card Deck,Building Blocks,19.52,36.86,7,258.02,136.64,121.38,0.4704286489419425
"2025-09-03",2025,3,9,September,76,Mini Art Kit,Action Figures,4.17,7.53,4,30.12,16.68,13.440000000000001,0.4462151394422311
