"Date","Year","Quarter","Month_Number","Month_Name","Product_Category","Units_Sold","Revenue","COGS","Gross_Profit","Gross_Margin"
"2025-05-25",2025,2,5,May,Pretend Play,71,1555.3899999999999,950.57,604.8199999999999,0.3888542423443638
"2025-05-25",2025,2,5,May,Puzzles,126,2737.48,1450.86,1286.6199999999994,0.4700016073176788
"2025-05-25",2025,2,5,May,STEM Kits,109,1980.1500000000003,1101.7899999999997,878.3599999999999,0.44358255687700415
"2025-05-25",2025,2,5,May,Toy Vehicles,142,2442.940000000001,1410.5100000000007,1032.43,0.4226178293367826
"2025-05-26",2025,2,5,May,Action Figures,165,3265.9199999999983,1831.5399999999993,1434.38,0.43919630609445454
"2025-05-26",2025,2,5,May,Arts & Crafts,152,1700.1699999999994,1026.0900000000004,674.0800000000002,0.3964779992588979
"2025-05-26",2025,2,5,May,Baby & Toddler,105,1751.629999999999,1009.88,741.7499999999998,0.4234627175830513
"2025-05-26",2025,2,5,May,Board Games,83,1691.62,916.1700000000003,775.4499999999999,0.4584067343729679
"2025-05-26",2025,2,5,May,Building Blocks,86,1012.2399999999999,616.4299999999998,395.8099999999999,0.39102386785742504
"2025-05-26",2025,2,5,May,Card Games,66,1905.01,987.5699999999997,917.44,0.48159327247626
"2025-05-26",2025,2,5,May,Collectibles,4,77.56,38.08,39.480000000000004,0.5090252707581228
"2025-05-26",2025,2,5,May,Dolls,99,1766.329999999999,989.2000000000002,777.13,0.43996874876155667
"2025-05-26",2025,2,5,May,Educational,109,2078.3699999999994,1128.2299999999998,950.1399999999999,0.4571563292387785
"2025-05-26",2025,2,5,May,Model Kits,42,691.05,379.76,311.29,0.45045944577092834
"2025-05-26",2025,2,5,May,Outdoor Play,103,1897.9099999999999,1064.4299999999998,833.48,0.4391567566428335
"2025-05-26",2025,2,5,May,Plush,77,1229.8499999999995,764.8800000000001,464.96999999999997,0.3780704964020004
"2025-05-26",2025,2,5,May,Pretend Play,122,1992.1299999999999,1180.39,811.7400000000002,0.40747340785992897
"2025-05-26",2025,2,5,May,Puzzles,131,2439.4900000000007,1297.9200000000005,1141.5700000000002,0.46795436751124203
"2025-05-26",2025,2,5,May,STEM Kits,135,2796.5099999999993,1596.8799999999997,1199.6299999999997,0.42897397112829916
"2025-05-26",2025,2,5,May,Toy Vehicles,115,1903.6000000000008,1109.9399999999996,793.6599999999996,0.41692582475309903
"2025-05-27",2025,2,5,May,Action Figures,152,3252.269999999999,1797.3000000000002,1454.9700000000007,0.4473706057615146
"2025-05-27",2025,2,5,May,Arts & Crafts,145,1742.18,1024.4,717.7800000000002,0.4120010561480445
"2025-05-27",2025,2,5,May,Baby & Toddler,123,1842.9599999999998,1057.8999999999996,785.0599999999998,0.4259777748838824
"2025-05-27",2025,2,5,May,Board Games,100,1768.53,966.72,801.8100000000002,0.4533765330528745
"2025-05-27",2025,2,5,May,Building Blocks,65,1022.9500000000002,583.5,439.45000000000005,0.42959088909526366
"2025-05-27",2025,2,5,May,Card Games,73,1636.1399999999996,830.0199999999999,806.1199999999999,0.49269622403950764
"2025-05-27",2025,2,5,May,Collectibles,10,193.9,95.19999999999999,98.70000000000002,0.5090252707581229
"2025-05-27",2025,2,5,May,Dolls,92,1562.71,911.5000000000001,651.2099999999999,0.4167183930479743
"2025-05-27",2025,2,5,May,Educational,84,1529.4399999999998,856.04,673.4,0.4402918715346794
"2025-05-27",2025,2,5,May,Model Kits,57,1173.8699999999997,682.45,491.41999999999985,0.41863238689122306
"2025-05-27",2025,2,5,May,Outdoor Play,103,1855.38,1029.8200000000002,825.5600000000002,0.44495467235822317
"2025-05-27",2025,2,5,May,Plush,56,826.6099999999997,501.31999999999994,325.28999999999996,0.393522943104971
"2025-05-27",2025,2,5,May,Pretend Play,62,935.2900000000002,579.0799999999998,356.21,0.38085513584022057
"2025-05-27",2025,2,5,May,Puzzles,133,2090.16,1117.1700000000003,972.99,0.4655098174302446
"2025-05-27",2025,2,5,May,STEM Kits,90,1839.7900000000004,1019.5899999999995,820.1999999999998,0.4458117502541049
"2025-05-27",2025,2,5,May,Toy Vehicles,95,1619.2400000000005,932.7899999999998,686.4499999999999,0.4239334502606159
"2025-05-28",2025,2,5,May,Action Figures,174,3969.9300000000003,2230.3100000000004,1739.6200000000001,0.4381991622018524
"2025-05-28",2025,2,5,May,Arts & Crafts,180,2207.95,1307.5600000000002,900.39,0.4077945605652302
"2025-05-28",2025,2,5,May,Baby & Toddler,114,1692.9699999999993,926.9299999999997,766.0399999999996,0.4524829146411336
"2025-05-28",2025,2,5,May,Board Games,109,1904.98,1029.4700000000003,875.51,0.45959012693046647
"2025-05-28",2025,2,5,May,Building Blocks,86,1222.5199999999998,698.8100000000002,523.71,0.4283856296829501
"2025-05-28",2025,2,5,May,Card Games,54,1321.6700000000003,680.43,641.24,0.4851740600906428
"2025-05-28",2025,2,5,May,Collectibles,10,193.9,95.19999999999999,98.70000000000002,0.5090252707581229
"2025-05-28",2025,2,5,May,Dolls,66,1280.3399999999997,706.8400000000003,573.4999999999999,0.4479278941531156
"2025-05-28",2025,2,5,May,Educational,111,2042.6299999999999,1144.7799999999997,897.8499999999999,0.43955586670126257
"2025-05-28",2025,2,5,May,Model Kits,40,683.11,381.98,301.13000000000005,0.4408221223521835
"2025-05-28",2025,2,5,May,Outdoor Play,129,2128.32,1161.1699999999998,967.1500000000001,0.45441944820327773
"2025-05-28",2025,2,5,May,Plush,65,1083.2500000000002,598.1600000000001,485.0900000000001,0.44780983152550197
"2025-05-28",2025,2,5,May,Pretend Play,107,2142.6800000000003,1284.1799999999994,858.4999999999999,0.400666455093621
"2025-05-28",2025,2,5,May,Puzzles,103,1626.7600000000002,841.5600000000002,785.2000000000003,0.48267722343799957
"2025-05-28",2025,2,5,May,STEM Kits,81,1592.27,935.7799999999997,656.4900000000001,0.41229816551213055
"2025-05-28",2025,2,5,May,Toy Vehicles,174,2615.01,1519.9699999999996,1095.0399999999995,0.41875174473520155
"2025-05-29",2025,2,5,May,Action Figures,145,3623.9199999999996,2021.5600000000004,1602.3599999999992,0.4421620786330822
"2025-05-29",2025,2,5,May,Arts & Crafts,178,2079.3099999999995,1261.1200000000001,818.1899999999997,0.3934911100316932
"2025-05-29",2025,2,5,May,Baby & Toddler,162,2283.689999999999,1316.29,967.3999999999997,0.4236126619637517
"2025-05-29",2025,2,5,May,Board Games,88,1751.1700000000003,1002.6700000000001,748.4999999999999,0.42742851921857944
"2025-05-29",2025,2,5,May,Building Blocks,89,1464.4700000000003,825.45,639.02,0.43634898632269686
"2025-05-29",2025,2,5,May,Card Games,121,2605.2599999999998,1301.7900000000002,1303.4700000000003,0.5003224246332422
"2025-05-29",2025,2,5,May,Collectibles,17,329.63,161.83999999999997,167.79000000000002,0.5090252707581228
"2025-05-29",2025,2,5,May,Dolls,91,1524.35,872.1299999999999,652.2199999999999,0.4278676157050546
"2025-05-29",2025,2,5,May,Educational,67,1218.0399999999997,699.26,518.78,0.4259137630948081
"2025-05-29",2025,2,5,May,Model Kits,40,683.47,375.83,307.64,0.4501148550777649
"2025-05-29",2025,2,5,May,Outdoor Play,107,1636.8599999999997,898.7300000000001,738.1300000000002,0.4509426585046982
"2025-05-29",2025,2,5,May,Plush,69,1172.01,667.06,504.95000000000005,0.4308410337795753
"2025-05-29",2025,2,5,May,Pretend Play,51,1163.4299999999998,683.96,479.4699999999999,0.41211761773377
"2025-05-29",2025,2,5,May,Puzzles,134,2093.47,1093.6000000000001,999.8699999999999,0.47761372267097213
"2025-05-29",2025,2,5,May,STEM Kits,87,1714.1999999999998,952.7999999999996,761.3999999999999,0.4441722086104305
"2025-05-29",2025,2,5,May,Toy Vehicles,109,1820.6600000000003,1029.4599999999998,791.1999999999996,0.4345676842463719
"2025-05-30",2025,2,5,May,Action Figures,145,3137.43,1791.7500000000007,1345.6799999999998,0.4289115613734808
"2025-05-30",2025,2,5,May,Arts & Crafts,132,1752.1199999999997,1085.56,666.5600000000002,0.3804305641166132
"2025-05-30",2025,2,5,May,Baby & Toddler,101,1481.7799999999997,876.5899999999998,605.1899999999998,0.4084209531779346
"2025-05-30",2025,2,5,May,Board Games,100,1393.65,776.8600000000001,616.79,0.4425716643346607
"2025-05-30",2025,2,5,May,Building Blocks,101,1486.9899999999998,840.98,646.0100000000001,0.43444138830792417
"2025-05-30",2025,2,5,May,Card Games,87,2151.96,1110.22,1041.7400000000002,0.48408892358594036
"2025-05-30",2025,2,5,May,Collectibles,5,96.95,47.599999999999994,49.35000000000001,0.5090252707581229
"2025-05-30",2025,2,5,May,Dolls,70,1248.08,707.9100000000002,540.1699999999998,0.4328007820011537
"2025-05-30",2025,2,5,May,Educational,96,1831.1999999999998,984.3200000000002,846.8799999999999,0.4624726955002184
"2025-05-30",2025,2,5,May,Model Kits,62,941.4500000000002,476.66000000000014,464.78999999999996,0.49369589463062286
"2025-05-30",2025,2,5,May,Outdoor Play,104,1962.9499999999998,1104.6500000000003,858.3000000000002,0.43725005731169936
"2025-05-30",2025,2,5,May,Plush,71,1277.96,738.2700000000001,539.69,0.4223058624683089
"2025-05-30",2025,2,5,May,Pretend Play,109,2319.4800000000005,1424.5399999999997,894.9399999999996,0.3858364805904769
"2025-05-30",2025,2,5,May,Puzzles,125,2182.67,1125.8700000000003,1056.8000000000002,0.48417763564808247
"2025-05-30",2025,2,5,May,STEM Kits,116,2302.9599999999996,1318.57,984.39,0.4274455483377914
"2025-05-30",2025,2,5,May,Toy Vehicles,96,1424.57,819.3400000000001,605.2299999999998,0.4248510076724905
"2025-05-31",2025,2,5,May,Action Figures,180,3877.1899999999987,2170.2699999999995,1706.9199999999996,0.4402466734929163
"2025-05-31",2025,2,5,May,Arts & Crafts,111,1368.03,857.0699999999999,510.96,0.37350058112760687
"2025-05-31",2025,2,5,May,Baby & Toddler,129,2002.1899999999996,1129.5399999999997,872.6499999999999,0.43584774671734455
"2025-05-31",2025,2,5,May,Board Games,111,1876.18,1066.8700000000001,809.31,0.43136053043951
"2025-05-31",2025,2,5,May,Building Blocks,89,1191.09,705.8799999999999,485.21000000000004,0.40736636190380243
"2025-05-31",2025,2,5,May,Card Games,90,2143.09,1093.61,1049.48,0.4897041188190883
"2025-05-31",2025,2,5,May,Collectibles,3,58.17,28.56,29.610000000000003,0.5090252707581228
"2025-05-31",2025,2,5,May,Dolls,63,1049.8199999999997,597.8399999999998,451.98,0.4305309481625423
"2025-05-31",2025,2,5,May,Educational,81,1404.57,784.2199999999999,620.3499999999999,0.44166542073374765
"2025-05-31",2025,2,5,May,Model Kits,39,626.1100000000001,346.81000000000006,279.29999999999995,0.446087748159269
"2025-05-31",2025,2,5,May,Outdoor Play,124,2261.6099999999997,1246.56,1015.0500000000004,0.44881743536684066
"2025-05-31",2025,2,5,May,Plush,73,1199.9699999999998,746.79,453.18,0.3776594414860372
"2025-05-31",2025,2,5,May,Pretend Play,102,1850.6100000000004,1127.9999999999998,722.6099999999999,0.39047125002026345
"2025-05-31",2025,2,5,May,Puzzles,144,2424.42,1265.7299999999996,1158.6899999999994,0.4779246170218029
"2025-05-31",2025,2,5,May,STEM Kits,92,1773.5800000000002,1001.4399999999994,772.1399999999999,0.4353567360930997
"2025-05-31",2025,2,5,May,Toy Vehicles,127,2311.8400000000006,1344.8000000000002,967.04,0.41829884421067187
"2025-06-01",2025,2,6,June,Action Figures,138,3186.609999999999,1802.3899999999996,1384.2199999999996,0.4343863855319603
"2025-06-01",2025,2,6,June,Arts & Crafts,161,2000.36,1182.4300000000003,817.9300000000003,0.4088913995480815
"2025-06-01",2025,2,6,June,Baby & Toddler,125,2152.5499999999997,1169.7099999999998,982.8399999999997,0.456593342779494
"2025-06-01",2025,2,6,June,Board Games,91,1933.31,1084.8500000000001,848.4599999999999,0.43886391732314006
"2025-06-01",2025,2,6,June,Building Blocks,90,1445.7599999999998,813.3,632.46,0.43745849933598946
"2025-06-01",2025,2,6,June,Card Games,64,1387.54,688.2600000000001,699.2800000000002,0.5039710566902578
"2025-06-01",2025,2,6,June,Collectibles,2,38.78,19.04,19.740000000000002,0.5090252707581228
"2025-06-01",2025,2,6,June,Dolls,121,2105.289999999999,1210.61,894.6800000000004,0.42496758166333415
"2025-06-01",2025,2,6,June,Educational,81,1369.78,789.92,579.8599999999999,0.42332345340127603
"2025-06-01",2025,2,6,June,Model Kits,54,978.3900000000002,561.3500000000001,417.0399999999999,0.4262512903852245
"2025-06-01",2025,2,6,June,Outdoor Play,107,1920.8700000000001,1045.45,875.4200000000004,0.4557414088407859
"2025-06-01",2025,2,6,June,Plush,97,1681.5599999999997,953.9900000000002,727.57,0.43267561074240596
"2025-06-01",2025,2,6,June,Pretend Play,115,2027.0800000000006,1231.8299999999992,795.2499999999995,0.3923130808848192
"2025-06-01",2025,2,6,June,Puzzles,129,2146.4099999999994,1106.42,1039.9899999999998,0.4845253236800052
"2025-06-01",2025,2,6,June,STEM Kits,87,1848.4199999999998,1065.2099999999998,783.2099999999998,0.42371863537507704
"2025-06-01",2025,2,6,June,Toy Vehicles,158,2541.33,1491.1500000000003,1050.18,0.4132403111756443
"2025-06-02",2025,2,6,June,Action Figures,140,2949.4,1634.7199999999998,1314.6799999999998,0.4457448972672407
"2025-06-02",2025,2,6,June,Arts & Crafts,174,2182.22,1346.3699999999994,835.8499999999999,0.38302737579162505
"2025-06-02",2025,2,6,June,Baby & Toddler,128,1907.4799999999998,1088.1399999999996,819.3399999999998,0.42954054564136973
"2025-06-02",2025,2,6,June,Board Games,104,1803.1399999999999,982.4700000000004,820.6699999999996,0.4551338221103185
"2025-06-02",2025,2,6,June,Building Blocks,90,1443.1299999999999,804.0199999999998,639.1100000000001,0.44286377526626164
"2025-06-02",2025,2,6,June,Card Games,66,1482.6100000000001,765.99,716.6200000000001,0.48335030790295497
"2025-06-02",2025,2,6,June,Collectibles,8,155.12,76.16,78.96000000000001,0.5090252707581228
"2025-06-02",2025,2,6,June,Dolls,111,1812.0299999999995,1023.05,788.9799999999999,0.4354122172370215
"2025-06-02",2025,2,6,June,Educational,89,1544.6399999999996,853.9900000000001,690.65,0.44712683861611774
"2025-06-02",2025,2,6,June,Model Kits,59,1068.29,582.6700000000002,485.61999999999995,0.45457694071834426
"2025-06-02",2025,2,6,June,Outdoor Play,114,2075.7999999999997,1174.8600000000001,900.94,0.4340206185567011
"2025-06-02",2025,2,6,June,Plush,75,1282.2299999999998,734.49,547.74,0.42717765143539
"2025-06-02",2025,2,6,June,Pretend Play,85,1805.6100000000001,1031.87,773.74,0.42852000155072245
"2025-06-02",2025,2,6,June,Puzzles,121,2123.55,1096.6100000000001,1026.94,0.4835958654140472
"2025-06-02",2025,2,6,June,STEM Kits,94,1942.7900000000002,1078.5299999999997,864.26,0.44485507955054326
"2025-06-02",2025,2,6,June,Toy Vehicles,141,2052.8500000000004,1214.3600000000004,838.4899999999998,0.40845166475874983
"2025-06-03",2025,2,6,June,Action Figures,128,2954.98,1632.3899999999992,1322.5900000000001,0.4475800174620472
"2025-06-03",2025,2,6,June,Arts & Crafts,138,1681.5000000000005,1014.1600000000002,667.3400000000001,0.3968718406184954
"2025-06-03",2025,2,6,June,Baby & Toddler,131,1751.1399999999994,1058.7800000000002,692.3599999999999,0.39537672601847945
"2025-06-03",2025,2,6,June,Board Games,107,2001.2399999999998,1101.1000000000004,900.14,0.44979112949971023
"2025-06-03",2025,2,6,June,Building Blocks,90,1445.8899999999999,825.3299999999999,620.5600000000001,0.4291889424506706
"2025-06-03",2025,2,6,June,Card Games,76,1833.2400000000002,941.3899999999999,891.85,0.4864884030459732
"2025-06-03",2025,2,6,June,Collectibles,10,193.90000000000003,95.19999999999999,98.7,0.5090252707581226
"2025-06-03",2025,2,6,June,Dolls,83,1527.85,809.93,717.9200000000001,0.4698890597899009
"2025-06-03",2025,2,6,June,Educational,132,2404.1899999999996,1285.6799999999996,1118.5099999999998,0.46523361298399873
"2025-06-03",2025,2,6,June,Model Kits,62,962.35,534.3000000000001,428.0499999999998,0.4447965916766247
"2025-06-03",2025,2,6,June,Outdoor Play,119,2223.37,1228.27,995.1000000000005,0.44756383328011107
"2025-06-03",2025,2,6,June,Plush,77,1262.5900000000001,780.4799999999999,482.11,0.3818420865047244
"2025-06-03",2025,2,6,June,Pretend Play,54,1361.4199999999998,824.9100000000001,536.51,0.3940811799444698
"2025-06-03",2025,2,6,June,Puzzles,120,1929.1099999999994,1001.7800000000002,927.33,0.48070353686414996
"2025-06-03",2025,2,6,June,STEM Kits,83,1619.5500000000004,913.6599999999995,705.8899999999998,0.4358556389120432
"2025-06-03",2025,2,6,June,Toy Vehicles,134,2127.5500000000006,1245.15,882.3999999999999,0.4147493595920188
"2025-06-04",2025,2,6,June,Action Figures,140,2849.0399999999986,1647.94,1201.1,0.4215806025889424
"2025-06-04",2025,2,6,June,Arts & Crafts,109,1469.1199999999997,905.7299999999998,563.3900000000001,0.3834880744935745
"2025-06-04",2025,2,6,June,Baby & Toddler,173,2758.169999999999,1576.0799999999992,1182.0899999999992,0.4285776438725675
"2025-06-04",2025,2,6,June,Board Games,107,1817.1999999999996,977.2900000000001,839.9100000000001,0.4622000880475458
"2025-06-04",2025,2,6,June,Building Blocks,112,2060.13,1134.4399999999996,925.6899999999999,0.44933572153213625
"2025-06-04",2025,2,6,June,Card Games,69,1591.28,809.2500000000001,782.03,0.49144713689608366
"2025-06-04",2025,2,6,June,Collectibles,8,155.12,76.16,78.96000000000001,0.5090252707581228
"2025-06-04",2025,2,6,June,Dolls,83,1601.1299999999997,870.6800000000002,730.4499999999999,0.45620905235677306
"2025-06-04",2025,2,6,June,Educational,85,1620.4799999999998,937.0099999999999,683.4699999999999,0.42177009281200634
"2025-06-04",2025,2,6,June,Model Kits,52,780.8400000000001,433.06,347.78,0.44539214179601444
"2025-06-04",2025,2,6,June,Outdoor Play,154,2618.07,1477.5,1140.5700000000004,0.43565298101273087
"2025-06-04",2025,2,6,June,Plush,78,1206.4099999999999,690.63,515.7800000000001,0.4275329282747989
"2025-06-04",2025,2,6,June,Pretend Play,65,1365.95,854.1099999999998,511.8399999999998,0.37471356931073596
"2025-06-04",2025,2,6,June,Puzzles,154,2574.2599999999998,1352.36,1221.8999999999996,0.47466067918547455
"2025-06-04",2025,2,6,June,STEM Kits,95,1666.71,963.3099999999997,703.3999999999999,0.4220290272452915
"2025-06-04",2025,2,6,June,Toy Vehicles,132,2184.100000000001,1241.5199999999998,942.5799999999999,0.43156448880545745
"2025-06-05",2025,2,6,June,Action Figures,134,2410.2099999999996,1381.9200000000003,1028.29,0.42663917252023686
"2025-06-05",2025,2,6,June,Arts & Crafts,164,1950.1399999999999,1179.2199999999998,770.9200000000001,0.3953152081389029
"2025-06-05",2025,2,6,June,Baby & Toddler,129,1963.3299999999995,1073.4899999999998,889.8399999999999,0.45322997152796535
"2025-06-05",2025,2,6,June,Board Games,108,1663.2199999999996,895.7700000000002,767.45,0.4614242252979162
"2025-06-05",2025,2,6,June,Building Blocks,96,1554.29,886.75,667.54,0.429482271648148
"2025-06-05",2025,2,6,June,Card Games,83,1682.3899999999999,850.5399999999998,831.8500000000003,0.4944454020768076
"2025-06-05",2025,2,6,June,Collectibles,5,96.95,47.599999999999994,49.35000000000001,0.5090252707581229
"2025-06-05",2025,2,6,June,Dolls,77,1275.0599999999997,719.19,555.8699999999999,0.43595595501388174
"2025-06-05",2025,2,6,June,Educational,88,1721.0499999999995,925.0799999999997,795.9699999999999,0.46249092123994084
"2025-06-05",2025,2,6,June,Model Kits,64,985.5400000000001,552.52,433.0199999999998,0.43937333847433874
"2025-06-05",2025,2,6,June,Outdoor Play,105,2142.3999999999996,1201.3,941.1000000000001,0.43927371172516816
"2025-06-05",2025,2,6,June,Plush,81,1293.0099999999998,747.0600000000001,545.95,0.4222318466214493
"2025-06-05",2025,2,6,June,Pretend Play,83,1915.9700000000003,1128.16,787.8099999999998,0.4111807596152339
"2025-06-05",2025,2,6,June,Puzzles,105,1675.3899999999999,889.7100000000005,785.6799999999995,0.4689534973946362
"2025-06-05",2025,2,6,June,STEM Kits,78,1528.11,884.54,643.5699999999999,0.4211542362788019
"2025-06-05",2025,2,6,June,Toy Vehicles,148,2678.9600000000005,1567.4100000000008,1111.55,0.41491847582644004
"2025-06-06",2025,2,6,June,Action Figures,151,2540.94,1458.7299999999998,1082.21,0.4259093091533055
"2025-06-06",2025,2,6,June,Arts & Crafts,130,1609.51,950.22,659.29,0.40962156184180276
"2025-06-06",2025,2,6,June,Baby & Toddler,158,2430.559999999999,1382.7299999999993,1047.8299999999995,0.43110641169113284
"2025-06-06",2025,2,6,June,Board Games,77,1265.8999999999996,698.3100000000001,567.59,0.44836874950628025
"2025-06-06",2025,2,6,June,Building Blocks,106,1733.9000000000003,991.6400000000002,742.2600000000003,0.42808697156698783
"2025-06-06",2025,2,6,June,Card Games,77,1705.67,845.9,859.7700000000001,0.5040658509559294
"2025-06-06",2025,2,6,June,Collectibles,2,38.78,19.04,19.740000000000002,0.5090252707581228
"2025-06-06",2025,2,6,June,Dolls,93,1548.25,875.8999999999999,672.35,0.43426449216857743
"2025-06-06",2025,2,6,June,Educational,102,1962.8400000000001,1103.8799999999999,858.9599999999997,0.4376108088280245
"2025-06-06",2025,2,6,June,Model Kits,66,1043.71,574.9100000000001,468.79999999999995,0.4491669141811422
"2025-06-06",2025,2,6,June,Outdoor Play,139,2455.34,1360.3100000000002,1095.0299999999997,0.44597896828952394
"2025-06-06",2025,2,6,June,Plush,79,1298.6799999999998,778.3999999999999,520.28,0.40062217020359137
"2025-06-06",2025,2,6,June,Pretend Play,67,1330.13,827.3699999999999,502.76,0.3779780923669115
"2025-06-06",2025,2,6,June,Puzzles,120,2185.929999999999,1156.1700000000003,1029.76,0.4710855333885351
"2025-06-06",2025,2,6,June,STEM Kits,97,1776.6500000000003,987.4599999999997,789.1899999999999,0.44420116511411917
"2025-06-06",2025,2,6,June,Toy Vehicles,123,2258.51,1257.8600000000006,1000.6499999999996,0.4430575910666765
"2025-06-07",2025,2,6,June,Action Figures,143,3031.8199999999993,1683.13,1348.6899999999998,0.4448450105876999
"2025-06-07",2025,2,6,June,Arts & Crafts,161,1969.9899999999998,1151.9699999999998,818.0200000000002,0.41524068650094687
"2025-06-07",2025,2,6,June,Baby & Toddler,141,2323.3099999999995,1300.519999999999,1022.7899999999995,0.4402296723209558
"2025-06-07",2025,2,6,June,Board Games,112,1961.759999999999,1171.1200000000003,790.6399999999999,0.4030258543348831
"2025-06-07",2025,2,6,June,Building Blocks,107,1489.92,898.41,591.51,0.39700789304123707
"2025-06-07",2025,2,6,June,Card Games,63,1602.1200000000001,817.29,784.8299999999999,0.489869672683694
"2025-06-07",2025,2,6,June,Collectibles,4,77.56,38.08,39.480000000000004,0.5090252707581228
"2025-06-07",2025,2,6,June,Dolls,87,1615.0400000000002,903.5,711.5400000000002,0.4405711313651675
"2025-06-07",2025,2,6,June,Educational,71,1275.12,723.2900000000001,551.8299999999998,0.43276711211493807
"2025-06-07",2025,2,6,June,Model Kits,69,1042.0600000000002,566.3100000000001,475.7499999999999,0.4565476076233612
"2025-06-07",2025,2,6,June,Outdoor Play,100,1782.7599999999998,989.28,793.48,0.4450851488702911
"2025-06-07",2025,2,6,June,Plush,75,1323.5500000000002,780.1900000000002,543.3600000000001,0.41053228060896835
"2025-06-07",2025,2,6,June,Pretend Play,83,1527.91,916.92,610.9899999999999,0.3998861189467965
"2025-06-07",2025,2,6,June,Puzzles,118,1917.8399999999995,1004.0100000000002,913.8299999999997,0.4764891753222375
"2025-06-07",2025,2,6,June,STEM Kits,70,1242.6400000000003,707.2100000000002,535.4300000000001,0.43088102748986024
"2025-06-07",2025,2,6,June,Toy Vehicles,168,2693.2900000000004,1579.2400000000002,1114.0499999999993,0.4136390808267951
"2025-06-08",2025,2,6,June,Action Figures,106,2158.2499999999995,1203.06,955.19,0.4425761612417469
"2025-06-08",2025,2,6,June,Arts & Crafts,191,2558.239999999999,1504.51,1053.7299999999998,0.41189646006629566
"2025-06-08",2025,2,6,June,Baby & Toddler,101,1358.8200000000002,803.0399999999997,555.78,0.40901664679648514
"2025-06-08",2025,2,6,June,Board Games,101,1679.7199999999998,960.1400000000002,719.5800000000002,0.4283928273759914
"2025-06-08",2025,2,6,June,Building Blocks,107,1783.9700000000003,1024.7399999999998,759.2299999999999,0.42558451095029615
"2025-06-08",2025,2,6,June,Card Games,64,1633.5099999999998,833.25,800.2600000000001,0.4899021126286342
"2025-06-08",2025,2,6,June,Collectibles,1,19.39,9.52,9.870000000000001,0.5090252707581228
"2025-06-08",2025,2,6,June,Dolls,124,2063.7799999999997,1141.2,922.5800000000002,0.447034083090252
"2025-06-08",2025,2,6,June,Educational,108,1831.24,1043.66,787.5799999999999,0.4300801642602826
"2025-06-08",2025,2,6,June,Model Kits,57,1040.78,588.1600000000002,452.61999999999995,0.4348853744307154
"2025-06-08",2025,2,6,June,Outdoor Play,151,2563.8399999999997,1379.0100000000002,1184.8300000000004,0.4621310222166752
"2025-06-08",2025,2,6,June,Plush,73,1381.4799999999998,796.0500000000001,585.4300000000003,0.42377015953904534
"2025-06-08",2025,2,6,June,Pretend Play,67,1544.1500000000003,915.1000000000001,629.0500000000001,0.40737622640287535
"2025-06-08",2025,2,6,June,Puzzles,103,2080.32,1150.6999999999998,929.62,0.446863944008614
"2025-06-08",2025,2,6,June,STEM Kits,99,1950.1800000000007,1079.2499999999998,870.9299999999997,0.44658954558040764
"2025-06-08",2025,2,6,June,Toy Vehicles,113,2022.3700000000006,1158.8300000000002,863.54,0.426994071312371
"2025-06-09",2025,2,6,June,Action Figures,114,2309.199999999999,1343.15,966.0499999999998,0.4183483457474451
"2025-06-09",2025,2,6,June,Arts & Crafts,143,1774.44,1052.51,721.9299999999998,0.4068494849079145
"2025-06-09",2025,2,6,June,Baby & Toddler,154,2235.7799999999993,1289.2199999999991,946.5599999999996,0.4233690255749671
"2025-06-09",2025,2,6,June,Board Games,87,1623.4299999999998,898.72,724.7099999999998,0.4464066821482909
"2025-06-09",2025,2,6,June,Building Blocks,76,1392.0999999999997,784.0399999999998,608.0600000000001,0.4367933338122263
"2025-06-09",2025,2,6,June,Card Games,60,1613.28,848.0999999999999,765.18,0.47430080333234154
"2025-06-09",2025,2,6,June,Collectibles,10,193.90000000000003,95.19999999999999,98.7,0.5090252707581226
"2025-06-09",2025,2,6,June,Dolls,138,2369.78,1333.01,1036.7700000000002,0.4374963076741301
"2025-06-09",2025,2,6,June,Educational,105,2000.3200000000002,1105.3899999999999,894.9299999999998,0.44739341705327135
"2025-06-09",2025,2,6,June,Model Kits,56,846.9799999999998,473.05999999999995,373.9199999999999,0.4414744149802829
"2025-06-09",2025,2,6,June,Outdoor Play,119,2504.4900000000002,1377.96,1126.5300000000004,0.4498041517434689
"2025-06-09",2025,2,6,June,Plush,68,1302.7799999999997,731.4000000000001,571.3799999999998,0.4385851793856214
"2025-06-09",2025,2,6,June,Pretend Play,85,1883.8000000000006,1117.7900000000002,766.0099999999998,0.40663021552181733
"2025-06-09",2025,2,6,June,Puzzles,111,1990.6299999999992,1039.6299999999999,950.9999999999999,0.47773820348331947
"2025-06-09",2025,2,6,June,STEM Kits,89,1857.03,1044.6100000000001,812.4200000000003,0.4374835086132159
"2025-06-09",2025,2,6,June,Toy Vehicles,122,2098.95,1222.3800000000003,876.5699999999998,0.41762309726291713
"2025-06-10",2025,2,6,June,Action Figures,131,2921.45,1641.08,1280.3700000000003,0.4382652449982031
"2025-06-10",2025,2,6,June,Arts & Crafts,117,1652.1299999999994,957.76,694.3700000000002,0.420287749753349
"2025-06-10",2025,2,6,June,Baby & Toddler,110,1612.8899999999996,929.58,683.3099999999997,0.42365567397652654
