"Date","Year","Quarter","Month_Number","Month_Name","Store_ID","Store_Name","Store_City","Store_Location","Units_Sold","Revenue","COGS","Gross_Profit","Gross_Margin"
"2025-05-15",2025,2,5,May,100,Happy Hippo Toys Atlanta 1,"Atlanta, GA",Mall,13,222.52999999999997,126.05000000000001,96.47999999999999,0.4335595200647104
"2025-05-15",2025,2,5,May,101,Storybook Toys Fort Collins 1,"Fort Collins, CO",Downtown,2,49.68,31.84,17.84,0.35909822866344604
"2025-05-15",2025,2,5,May,102,Board Game Barn Iowa City 1,"Iowa City, IA",Airport,39,591.0500000000001,329.0200000000001,262.03,0.4433296675408171
"2025-05-15",2025,2,5,May,103,Toy Haven Akron 1,"Akron, OH",Downtown,15,275.67,147.96,127.71,0.46327130264446614
"2025-05-15",2025,2,5,May,104,Dinosaur Dreams Toys Columbus 1,"Columbus, OH",Suburban,21,303.13,189.85,113.28,0.3737010523537756
"2025-05-15",2025,2,5,May,105,Wonderland Toys Santa Clarita 1,"Santa Clarita, CA",Mall,9,148.06,78.11,69.94999999999999,0.4724436039443468
"2025-05-15",2025,2,5,May,106,Board Game Barn St. Petersburg 1,"St. Petersburg, FL",Downtown,12,219.2,126.44,92.76,0.42317518248175184
"2025-05-15",2025,2,5,May,107,Wonderland Toys Portland 1,"Portland, OR",Commercial,9,165.09,105.09,59.99999999999999,0.3634381246592767
"2025-05-15",2025,2,5,May,108,Bluebird Toys Fort Lauderdale 1,"Fort Lauderdale, FL",Mall,4,77.92,39.379999999999995,38.54,0.49460985626283366
"2025-05-15",2025,2,5,May,109,Wonderland Toys Lincoln 1,"Lincoln, NE",Mall,18,223.67999999999998,135.73000000000002,87.95,0.39319563662374823
"2025-05-15",2025,2,5,May,110,Giggles & Gadgets Lubbock 1,"Lubbock, TX",Downtown,8,154.01,79.85,74.16000000000001,0.4815271735601585
"2025-05-15",2025,2,5,May,111,Maple Street Toys Indianapolis 1,"Indianapolis, IN",Mall,11,150.98000000000002,88.8,62.18,0.4118426281626705
"2025-05-15",2025,2,5,May,112,Neighborhood Toy Co. Cincinnati 1,"Cincinnati, OH",Commercial,11,162.99,95.69,67.30000000000001,0.41290876740904353
"2025-05-15",2025,2,5,May,113,Space Ranger Toys Oceanside 1,"Oceanside, CA",Downtown,15,148.57999999999998,72.02,76.56,0.515277964732804
"2025-05-15",2025,2,5,May,114,Neighborhood Toy Co. Garland 1,"Garland, TX",Downtown,16,330.51,184.04,146.47000000000003,0.44316359565519964
"2025-05-15",2025,2,5,May,115,Mountain Trail Toys Pittsburgh 1,"Pittsburgh, PA",Downtown,17,235.35000000000002,141.74,93.61,0.39774803484172505
"2025-05-15",2025,2,5,May,116,Toy Haven New Orleans 1,"New Orleans, LA",Downtown,4,50.16,25.96,24.199999999999996,0.48245614035087714
"2025-05-15",2025,2,5,May,117,Mountain Trail Toys Richmond 1,"Richmond, VA",Suburban,2,33.760000000000005,17.79,15.97,0.4730450236966824
"2025-05-15",2025,2,5,May,118,Giggles & Gadgets St. Louis 1,"St. Louis, MO",Mall,8,140.26,73.84,66.41999999999999,0.47354912305717944
"2025-05-15",2025,2,5,May,119,Adventure Toys Virginia Beach 1,"Virginia Beach, VA",Downtown,6,132.21,65.38,66.83,0.5054837001739656
"2025-05-15",2025,2,5,May,120,Dinosaur Dreams Toys Aurora 1,"Aurora, CO",Downtown,9,125.27,73.08,52.19,0.4166201005827413
"2025-05-16",2025,2,5,May,1,Maple Street Toys Louisville 1,"Louisville, KY",Downtown,4,117.71000000000001,70.01,47.7,0.40523320023787274
"2025-05-16",2025,2,5,May,2,Puzzle Planet San Antonio 1,"San Antonio, TX",Commercial,20,369.71,208.95999999999998,160.75,0.43480024884368834
"2025-05-16",2025,2,5,May,3,Wonderland Toys Orlando 1,"Orlando, FL",Mall,16,271.01,140.68,130.32999999999998,0.48090476366185747
"2025-05-16",2025,2,5,May,4,Spark & Play St. Paul 1,"St. Paul, MN",Downtown,17,283.25,154.65,128.6,0.45401588702559575
"2025-05-16",2025,2,5,May,5,Tiny Treasures Toys Riverside 1,"Riverside, CA",Residential,7,163.32999999999998,94.61000000000001,68.71999999999998,0.42074328047511167
"2025-05-16",2025,2,5,May,6,Rainbow Toy Market Sacramento 1,"Sacramento, CA",Residential,8,124.88,70.85999999999999,54.019999999999996,0.4325752722613709
"2025-05-16",2025,2,5,May,7,Puzzle Planet Las Vegas 1,"Las Vegas, NV",Downtown,5,119.75,64.62,55.13,0.4603757828810021
"2025-05-16",2025,2,5,May,8,Neighborhood Toy Co. Santa Rosa 1,"Santa Rosa, CA",Suburban,5,53.599999999999994,37.22,16.379999999999995,0.30559701492537306
"2025-05-16",2025,2,5,May,9,Space Ranger Toys Nashville 1,"Nashville, TN",Downtown,16,272.03,159.63,112.4,0.41318972172186896
"2025-05-16",2025,2,5,May,10,Board Game Barn Fayetteville 1,"Fayetteville, NC",Mall,14,234.17999999999998,131.41000000000003,102.77,0.4388504569134854
"2025-05-16",2025,2,5,May,11,Spark & Play Dallas 1,"Dallas, TX",Commercial,14,307.20000000000005,171.37,135.82999999999998,0.44215494791666654
"2025-05-16",2025,2,5,May,12,Tiny Treasures Toys San Diego 1,"San Diego, CA",Downtown,29,553.3699999999999,312.5,240.87,0.43527838516724804
"2025-05-16",2025,2,5,May,13,Space Ranger Toys Detroit 1,"Detroit, MI",Mall,15,181.07,111.05000000000001,70.02,0.38670127574971
"2025-05-16",2025,2,5,May,14,Puzzle Planet Honolulu 1,"Honolulu, HI",Mall,16,272.08,170.32999999999998,101.74999999999997,0.37397089091443686
"2025-05-16",2025,2,5,May,15,Bluebird Toys Lexington 1,"Lexington, KY",Downtown,7,117.39,61.39,56.0,0.4770423375074538
"2025-05-16",2025,2,5,May,16,Rocketship Toys Chattanooga 1,"Chattanooga, TN",Mall,18,269.10999999999996,148.91,120.19999999999996,0.44665750065029164
"2025-05-16",2025,2,5,May,17,Mini Makers Asheville 1,"Asheville, NC",Downtown,24,414.25,234.64,179.61,0.4335787567893784
"2025-05-16",2025,2,5,May,18,Ocean Wave Toys Wichita 1,"Wichita, KS",Downtown,1,15.54,8.36,7.18,0.462033462033462
"2025-05-16",2025,2,5,May,19,Bluebird Toys Gainesville 1,"Gainesville, FL",Residential,11,130.29999999999998,74.03,56.269999999999996,0.43184957789716044
"2025-05-16",2025,2,5,May,20,Mini Makers Oxnard 1,"Oxnard, CA",Commercial,7,142.04,77.58000000000001,64.46,0.45381582652773866
"2025-05-16",2025,2,5,May,21,Kids Quest Toys Santa Ana 1,"Santa Ana, CA",Suburban,8,149.45,86.02000000000001,63.43000000000001,0.42442288390766153
"2025-05-16",2025,2,5,May,22,City Lights Toys Aurora 1,"Aurora, IL",Mall,31,441.77,265.06999999999994,176.70000000000002,0.3999818910292687
"2025-05-16",2025,2,5,May,23,Wonderland Toys Irvine 1,"Irvine, CA",Downtown,27,301.52000000000004,175.58999999999997,125.93,0.41765057044308834
"2025-05-16",2025,2,5,May,24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,25,452.95000000000005,257.92,195.03,0.4305773264157191
"2025-05-16",2025,2,5,May,25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,8,100.05,59.89,40.16,0.40139930034982507
"2025-05-16",2025,2,5,May,27,Giggles & Gadgets Gilbert 1,"Gilbert, AZ",Commercial,26,500.97999999999996,294.74,206.24,0.41167312068346046
"2025-05-16",2025,2,5,May,28,Little Sprouts Toys Peoria 1,"Peoria, AZ",Downtown,18,433.54999999999995,236.98999999999995,196.56,0.45337331334332837
"2025-05-16",2025,2,5,May,29,Mini Makers Miami 1,"Miami, FL",Commercial,20,302.72,183.10999999999999,119.60999999999999,0.3951176004228329
"2025-05-16",2025,2,5,May,30,Bluebird Toys Naperville 1,"Naperville, IL",Residential,10,149.85,83.57000000000001,66.28,0.442308975642309
"2025-05-16",2025,2,5,May,31,Dinosaur Dreams Toys Glendale 1,"Glendale, AZ",Downtown,12,138.19,80.49,57.69999999999999,0.4175410666473695
"2025-05-16",2025,2,5,May,32,Rainbow Toy Market Tallahassee 1,"Tallahassee, FL",Suburban,12,323.41,165.73000000000002,157.68,0.48755449738721746
"2025-05-16",2025,2,5,May,33,Maple Street Toys Dayton 1,"Dayton, OH",Commercial,14,216.84999999999997,134.01,82.83999999999999,0.38201521789255244
"2025-05-16",2025,2,5,May,34,Sunshine Toy Store Arlington 1,"Arlington, TX",Downtown,24,272.61,161.04000000000002,111.57,0.4092659843732805
"2025-05-16",2025,2,5,May,35,Playtime Emporium Fort Worth 1,"Fort Worth, TX",Commercial,12,284.15999999999997,169.0,115.15999999999998,0.4052646396396396
"2025-05-16",2025,2,5,May,36,Board Game Barn Minneapolis 1,"Minneapolis, MN",Downtown,14,341.28000000000003,191.39,149.89,0.4391994842944209
"2025-05-16",2025,2,5,May,37,Toy Haven Port St. Lucie 1,"Port St. Lucie, FL",Downtown,20,275.28,159.5,115.77999999999997,0.4205899447834931
"2025-05-16",2025,2,5,May,38,Wonderland Toys Oakland 1,"Oakland, CA",Downtown,9,156.56,81.2,75.36,0.4813490035769034
"2025-05-16",2025,2,5,May,39,Wonderland Toys Jersey City 1,"Jersey City, NJ",Mall,25,438.85,257.73,181.12,0.412715050700695
"2025-05-16",2025,2,5,May,40,Puzzle Planet Fresno 1,"Fresno, CA",Downtown,8,113.05000000000001,74.37,38.68000000000001,0.3421494913754976
"2025-05-16",2025,2,5,May,41,Classic Toy Chest Modesto 1,"Modesto, CA",Downtown,6,125.74,77.01,48.730000000000004,0.3875457292826468
"2025-05-16",2025,2,5,May,42,Space Ranger Toys Philadelphia 1,"Philadelphia, PA",Suburban,8,119.55999999999999,68.49000000000001,51.07,0.42714954834392777
"2025-05-16",2025,2,5,May,43,Creative Play Toys Irving 1,"Irving, TX",Commercial,24,334.32,201.62,132.7,0.396925101698971
"2025-05-16",2025,2,5,May,44,Classic Toy Chest Corpus Christi 1,"Corpus Christi, TX",Mall,9,188.9,98.57,90.32999999999998,0.47818951826363143
"2025-05-16",2025,2,5,May,45,Kids Quest Toys Plano 1,"Plano, TX",Downtown,11,312.28000000000003,181.13000000000002,131.15,0.4199756628666581
"2025-05-16",2025,2,5,May,46,Maple Street Toys San Francisco 1,"San Francisco, CA",Commercial,14,210.96,122.88000000000001,88.07999999999998,0.4175199089874857
"2025-05-16",2025,2,5,May,47,Neighborhood Toy Co. Worcester 1,"Worcester, MA",Mall,7,141.3,77.46,63.84,0.4518046709129512
"2025-05-16",2025,2,5,May,48,Spark & Play Austin 1,"Austin, TX",Suburban,11,226.45,122.02000000000001,104.42999999999999,0.46116140428350627
"2025-05-16",2025,2,5,May,49,Wonderland Toys Eugene 1,"Eugene, OR",Commercial,3,66.74000000000001,39.230000000000004,27.509999999999998,0.4121965837578663
"2025-05-16",2025,2,5,May,50,Mountain Trail Toys Kansas City 1,"Kansas City, MO",Mall,3,75.92999999999999,36.089999999999996,39.839999999999996,0.5246937969182142
"2025-05-16",2025,2,5,May,51,Bright Star Toy Shop Birmingham 1,"Birmingham, AL",Downtown,20,334.83000000000004,189.97000000000003,144.85999999999999,0.4326374578144132
"2025-05-16",2025,2,5,May,52,Toy Galaxy Madison 1,"Madison, WI",Commercial,11,114.04999999999998,66.78999999999999,47.26,0.41437965804471727
"2025-05-16",2025,2,5,May,53,Sunshine Toy Store Laredo 1,"Laredo, TX",Downtown,21,271.21999999999997,176.47,94.74999999999997,0.349347393260084
"2025-05-16",2025,2,5,May,54,Sunshine Toy Store Tulsa 1,"Tulsa, OK",Mall,2,68.77,43.129999999999995,25.64,0.3728369928748001
"2025-05-16",2025,2,5,May,55,Board Game Barn Toledo 1,"Toledo, OH",Downtown,16,348.04,182.34999999999997,165.69,0.47606596942880125
"2025-05-16",2025,2,5,May,56,Board Game Barn Oklahoma City 1,"Oklahoma City, OK",Mall,15,269.67999999999995,154.29000000000002,115.39,0.42787748442598644
"2025-05-16",2025,2,5,May,57,Bluebird Toys Norfolk 1,"Norfolk, VA",Mall,11,164.27,94.35,69.92,0.4256407134595483
"2025-05-16",2025,2,5,May,58,Little Sprouts Toys Savannah 1,"Savannah, GA",Commercial,8,145.16,81.25,63.91,0.4402728024249104
"2025-05-16",2025,2,5,May,59,Bright Star Toy Shop Little Rock 1,"Little Rock, AR",Mall,10,111.02,66.12,44.89999999999999,0.4044316339398306
"2025-05-16",2025,2,5,May,60,Wonderland Toys Scottsdale 1,"Scottsdale, AZ",Downtown,14,254.23999999999998,136.01999999999998,118.21999999999998,0.4649937067337948
"2025-05-16",2025,2,5,May,61,Rainbow Toy Market Baltimore 1,"Baltimore, MD",Downtown,18,230.72,142.10999999999999,88.61000000000001,0.38405859916782253
"2025-05-16",2025,2,5,May,62,Mountain Trail Toys Baton Rouge 1,"Baton Rouge, LA",Commercial,6,104.48,52.05,52.42999999999999,0.5018185298621745
"2025-05-16",2025,2,5,May,63,Dinosaur Dreams Toys Moreno Valley 1,"Moreno Valley, CA",Suburban,17,209.73,119.66000000000001,90.07000000000001,0.4294569208029372
"2025-05-16",2025,2,5,May,64,Board Game Barn Yonkers 1,"Yonkers, NY",Airport,5,55.79,35.56,20.23,0.3626097867001255
"2025-05-16",2025,2,5,May,65,Toy Galaxy Spokane 1,"Spokane, WA",Downtown,12,186.14999999999998,102.61999999999999,83.53,0.44872414719312387
"2025-05-16",2025,2,5,May,66,Wonderland Toys Knoxville 1,"Knoxville, TN",Residential,7,122.80000000000001,69.13,53.67,0.43705211726384363
"2025-05-16",2025,2,5,May,67,Wonderland Toys Huntington Beach 1,"Huntington Beach, CA",Mall,3,65.34,30.450000000000003,34.89,0.5339761248852157
"2025-05-16",2025,2,5,May,68,Wonderland Toys Boulder 1,"Boulder, CO",Residential,22,236.82,142.79,94.03,0.3970526137995102
"2025-05-16",2025,2,5,May,69,Bluebird Toys Amarillo 1,"Amarillo, TX",Mall,22,380.29,207.57999999999998,172.70999999999998,0.4541534092403165
"2025-05-16",2025,2,5,May,70,Wonderland Toys Chandler 1,"Chandler, AZ",Suburban,6,92.78999999999999,53.400000000000006,39.39,0.4245069511800841
"2025-05-16",2025,2,5,May,71,Neighborhood Toy Co. Rochester 1,"Rochester, NY",Downtown,16,169.10000000000002,100.35000000000001,68.75,0.40656416321703126
"2025-05-16",2025,2,5,May,72,Playtime Emporium Boston 1,"Boston, MA",Airport,12,213.14,130.52,82.62,0.3876325419911796
"2025-05-16",2025,2,5,May,73,Rainbow Toy Market Tampa 1,"Tampa, FL",Downtown,8,192.61,110.83000000000001,81.78,0.42458854680442343
"2025-05-16",2025,2,5,May,74,Creative Play Toys Huntsville 1,"Huntsville, AL",Downtown,23,431.21000000000004,239.62000000000003,191.58999999999997,0.44430787783214665
"2025-05-16",2025,2,5,May,75,Wonderland Toys Newport News 1,"Newport News, VA",Residential,7,207.8,106.59,101.21000000000001,0.4870548604427334
"2025-05-16",2025,2,5,May,76,Giggles & Gadgets Mesa 1,"Mesa, AZ",Residential,20,348.93,186.28,162.65,0.4661393402688218
"2025-05-16",2025,2,5,May,77,Happy Hippo Toys Buffalo 1,"Buffalo, NY",Suburban,19,446.93999999999994,239.70000000000002,207.23999999999998,0.46368640085917573
"2025-05-16",2025,2,5,May,78,Giggles & Gadgets San Jose 1,"San Jose, CA",Airport,16,274.64000000000004,159.84,114.80000000000001,0.41800174774249926
"2025-05-16",2025,2,5,May,79,Storybook Toys Grand Rapids 1,"Grand Rapids, MI",Commercial,7,172.54,88.77,83.77,0.4855106062362351
"2025-05-16",2025,2,5,May,80,Spark & Play El Paso 1,"El Paso, TX",Commercial,23,372.23,229.71999999999997,142.51,0.38285468661848854
"2025-05-16",2025,2,5,May,81,Bluebird Toys Salt Lake City 1,"Salt Lake City, UT",Mall,20,256.46,138.29,118.17000000000002,0.4607736099196757
"2025-05-16",2025,2,5,May,82,Toy Haven Albuquerque 1,"Albuquerque, NM",Commercial,10,166.32,92.53,73.79,0.4436628186628187
"2025-05-16",2025,2,5,May,83,Kids Quest Toys Winston-Salem 1,"Winston-Salem, NC",Downtown,14,209.86,136.0,73.86,0.3519489183265034
"2025-05-16",2025,2,5,May,84,Puzzle Planet Ann Arbor 1,"Ann Arbor, MI",Downtown,18,417.71000000000004,243.80999999999997,173.9,0.41631754087764233
"2025-05-16",2025,2,5,May,85,Cedar Toy Corner Montgomery 1,"Montgomery, AL",Downtown,22,413.31,216.48999999999998,196.82,0.4762043018557499
"2025-05-16",2025,2,5,May,86,Maple Street Toys Des Moines 1,"Des Moines, IA",Commercial,8,160.38,90.63,69.75,0.43490460157126826
"2025-05-16",2025,2,5,May,87,City Lights Toys Springfield 1,"Springfield, MO",Residential,22,457.67000000000013,256.39,201.28,0.4397928638538684
"2025-05-16",2025,2,5,May,88,Mini Makers Syracuse 1,"Syracuse, NY",Suburban,8,99.28,59.75,39.53,0.3981668009669621
"2025-05-16",2025,2,5,May,89,Spark & Play Omaha 1,"Omaha, NE",Residential,38,754.5,412.7799999999999,341.72,0.45290921139827706
"2025-05-16",2025,2,5,May,90,City Lights Toys Columbia 1,"Columbia, SC",Residential,7,92.14,53.56,38.58,0.4187106576948122
"2025-05-16",2025,2,5,May,91,Kids Quest Toys Fremont 1,"Fremont, CA",Suburban,10,107.46000000000001,55.9,51.56000000000001,0.4798064396054346
"2025-05-16",2025,2,5,May,92,Storybook Toys Phoenix 1,"Phoenix, AZ",Downtown,10,127.21000000000001,70.25,56.959999999999994,0.44776354060215384
"2025-05-16",2025,2,5,May,93,Space Ranger Toys Tempe 1,"Tempe, AZ",Residential,8,129.18,69.33,59.85,0.4633070134695773
"2025-05-16",2025,2,5,May,94,Rocketship Toys Cleveland 1,"Cleveland, OH",Residential,12,161.18,92.96000000000001,68.22,0.423253505397692
"2025-05-16",2025,2,5,May,95,Happy Hippo Toys Durham 1,"Durham, NC",Downtown,12,230.78000000000003,144.42,86.36000000000001,0.3742092035705001
"2025-05-16",2025,2,5,May,96,Neighborhood Toy Co. San Bernardino 1,"San Bernardino, CA",Downtown,14,167.79999999999998,91.85000000000001,75.94999999999999,0.45262216924910603
"2025-05-16",2025,2,5,May,97,Storybook Toys Memphis 1,"Memphis, TN",Suburban,11,144.03,80.21,63.81999999999999,0.4431021315003818
"2025-05-16",2025,2,5,May,98,Wonderland Toys Chesapeake 1,"Chesapeake, VA",Downtown,5,102.36000000000001,48.14,54.22,0.5296991012114106
"2025-05-16",2025,2,5,May,99,City Lights Toys Stockton 1,"Stockton, CA",Downtown,18,319.08,170.64,148.44000000000003,0.46521248589695385
"2025-05-16",2025,2,5,May,100,Happy Hippo Toys Atlanta 1,"Atlanta, GA",Mall,5,88.80000000000001,58.25,30.550000000000004,0.34403153153153154
"2025-05-16",2025,2,5,May,101,Storybook Toys Fort Collins 1,"Fort Collins, CO",Downtown,9,111.36,63.53,47.83,0.42950790229885055
"2025-05-16",2025,2,5,May,102,Board Game Barn Iowa City 1,"Iowa City, IA",Airport,5,76.28999999999999,49.45,26.839999999999996,0.3518154410800891
"2025-05-16",2025,2,5,May,103,Toy Haven Akron 1,"Akron, OH",Downtown,6,271.03,145.89999999999998,125.13,0.461683208500904
"2025-05-16",2025,2,5,May,104,Dinosaur Dreams Toys Columbus 1,"Columbus, OH",Suburban,18,338.83000000000004,202.41000000000003,136.42,0.4026207832836525
"2025-05-16",2025,2,5,May,105,Wonderland Toys Santa Clarita 1,"Santa Clarita, CA",Mall,13,175.04000000000002,105.71000000000001,69.33000000000001,0.3960808957952468
"2025-05-16",2025,2,5,May,106,Board Game Barn St. Petersburg 1,"St. Petersburg, FL",Downtown,11,196.3,97.00000000000001,99.3,0.5058583800305654
"2025-05-16",2025,2,5,May,107,Wonderland Toys Portland 1,"Portland, OR",Commercial,9,186.18,113.74,72.44000000000001,0.3890858309163176
"2025-05-16",2025,2,5,May,108,Bluebird Toys Fort Lauderdale 1,"Fort Lauderdale, FL",Mall,10,177.33,89.55,87.78,0.49500930468617826
"2025-05-16",2025,2,5,May,109,Wonderland Toys Lincoln 1,"Lincoln, NE",Mall,7,65.43,40.47,24.960000000000004,0.38147638697845027
"2025-05-16",2025,2,5,May,110,Giggles & Gadgets Lubbock 1,"Lubbock, TX",Downtown,9,214.49,117.35,97.14000000000001,0.4528882465383002
"2025-05-16",2025,2,5,May,111,Maple Street Toys Indianapolis 1,"Indianapolis, IN",Mall,12,160.19,91.29,68.9,0.43011423934078286
"2025-05-16",2025,2,5,May,112,Neighborhood Toy Co. Cincinnati 1,"Cincinnati, OH",Commercial,24,568.63,317.2799999999999,251.35,0.4420273288430086
"2025-05-16",2025,2,5,May,113,Space Ranger Toys Oceanside 1,"Oceanside, CA",Downtown,1,28.87,14.12,14.750000000000002,0.5109109802563215
"2025-05-16",2025,2,5,May,114,Neighborhood Toy Co. Garland 1,"Garland, TX",Downtown,19,361.12,209.41,151.71000000000004,0.4201096588391671
"2025-05-16",2025,2,5,May,115,Mountain Trail Toys Pittsburgh 1,"Pittsburgh, PA",Downtown,9,180.8,103.65999999999998,77.14,0.4266592920353982
"2025-05-16",2025,2,5,May,116,Toy Haven New Orleans 1,"New Orleans, LA",Downtown,5,60.56,41.63,18.93,0.31258256274768825
"2025-05-16",2025,2,5,May,117,Mountain Trail Toys Richmond 1,"Richmond, VA",Suburban,15,203.13,105.10999999999999,98.02000000000001,0.4825481218923843
"2025-05-16",2025,2,5,May,118,Giggles & Gadgets St. Louis 1,"St. Louis, MO",Mall,12,187.92000000000002,107.71000000000001,80.21000000000001,0.4268305661983823
"2025-05-16",2025,2,5,May,119,Adventure Toys Virginia Beach 1,"Virginia Beach, VA",Downtown,15,253.31,159.98000000000002,93.32999999999998,0.3684418301685681
"2025-05-16",2025,2,5,May,120,Dinosaur Dreams Toys Aurora 1,"Aurora, CO",Downtown,10,143.51,84.62,58.89,0.4103546791164379
"2025-05-17",2025,2,5,May,1,Maple Street Toys Louisville 1,"Louisville, KY",Downtown,19,360.2,200.28,159.92000000000002,0.44397556912826214
"2025-05-17",2025,2,5,May,2,Puzzle Planet San Antonio 1,"San Antonio, TX",Commercial,2,37.269999999999996,20.15,17.12,0.4593506841964047
"2025-05-17",2025,2,5,May,3,Wonderland Toys Orlando 1,"Orlando, FL",Mall,12,167.2,90.69999999999999,76.5,0.45753588516746413
"2025-05-17",2025,2,5,May,4,Spark & Play St. Paul 1,"St. Paul, MN",Downtown,10,189.52,105.74,83.78,0.4420641620937104
"2025-05-17",2025,2,5,May,5,Tiny Treasures Toys Riverside 1,"Riverside, CA",Residential,8,230.07999999999998,124.08999999999999,105.99000000000001,0.4606658553546593
"2025-05-17",2025,2,5,May,6,Rainbow Toy Market Sacramento 1,"Sacramento, CA",Residential,16,271.14,138.63,132.51,0.48871431732684223
"2025-05-17",2025,2,5,May,7,Puzzle Planet Las Vegas 1,"Las Vegas, NV",Downtown,13,145.79,79.76,66.03,0.4529117223403526
"2025-05-17",2025,2,5,May,8,Neighborhood Toy Co. Santa Rosa 1,"Santa Rosa, CA",Suburban,17,198.73000000000002,114.79,83.94000000000001,0.42238212650329593
"2025-05-17",2025,2,5,May,9,Space Ranger Toys Nashville 1,"Nashville, TN",Downtown,10,164.44,93.73,70.71,0.4300048649963512
"2025-05-17",2025,2,5,May,10,Board Game Barn Fayetteville 1,"Fayetteville, NC",Mall,11,167.23,109.14,58.09,0.3473659032470251
"2025-05-17",2025,2,5,May,11,Spark & Play Dallas 1,"Dallas, TX",Commercial,22,224.44,149.35000000000002,75.08999999999997,0.33456603101051496
"2025-05-17",2025,2,5,May,12,Tiny Treasures Toys San Diego 1,"San Diego, CA",Downtown,7,136.28,80.53,55.749999999999986,0.409084238332844
"2025-05-17",2025,2,5,May,13,Space Ranger Toys Detroit 1,"Detroit, MI",Mall,13,166.88,89.97999999999999,76.9,0.46081016299137106
"2025-05-17",2025,2,5,May,14,Puzzle Planet Honolulu 1,"Honolulu, HI",Mall,20,253.14,153.04,100.10000000000001,0.39543335703563254
"2025-05-17",2025,2,5,May,15,Bluebird Toys Lexington 1,"Lexington, KY",Downtown,10,185.91000000000003,102.53999999999999,83.37,0.4484427949007584
"2025-05-17",2025,2,5,May,16,Rocketship Toys Chattanooga 1,"Chattanooga, TN",Mall,14,267.19,146.85000000000002,120.34000000000002,0.45039110745162625
"2025-05-17",2025,2,5,May,17,Mini Makers Asheville 1,"Asheville, NC",Downtown,13,186.02,107.4,78.61999999999998,0.42264272658853874
"2025-05-17",2025,2,5,May,18,Ocean Wave Toys Wichita 1,"Wichita, KS",Downtown,11,221.75,140.32999999999998,81.42000000000002,0.3671702367531004
"2025-05-17",2025,2,5,May,19,Bluebird Toys Gainesville 1,"Gainesville, FL",Residential,14,265.86,161.9,103.96000000000001,0.39103287444519674
"2025-05-17",2025,2,5,May,20,Mini Makers Oxnard 1,"Oxnard, CA",Commercial,3,81.46000000000001,38.31,43.15,0.529707832064817
"2025-05-17",2025,2,5,May,21,Kids Quest Toys Santa Ana 1,"Santa Ana, CA",Suburban,10,159.26999999999998,90.66000000000001,68.61,0.4307779242795254
"2025-05-17",2025,2,5,May,22,City Lights Toys Aurora 1,"Aurora, IL",Mall,8,161.79999999999998,87.41,74.39000000000001,0.4597651421508036
"2025-05-17",2025,2,5,May,23,Wonderland Toys Irvine 1,"Irvine, CA",Downtown,5,117.53,83.13000000000001,34.39999999999999,0.2926912277716327
"2025-05-17",2025,2,5,May,24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,11,252.48999999999998,133.70999999999998,118.78,0.4704344726523823
"2025-05-17",2025,2,5,May,25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,26,376.28000000000003,198.36,177.92000000000002,0.4728393749335601
"2025-05-17",2025,2,5,May,26,Board Game Barn Charleston 1,"Charleston, SC",Mall,3,80.6,40.870000000000005,39.730000000000004,0.4929280397022333
"2025-05-17",2025,2,5,May,27,Giggles & Gadgets Gilbert 1,"Gilbert, AZ",Commercial,15,198.79000000000002,119.36999999999999,79.42000000000002,0.3995170783238594
"2025-05-17",2025,2,5,May,28,Little Sprouts Toys Peoria 1,"Peoria, AZ",Downtown,26,506.96999999999997,265.03000000000003,241.94,0.4772274493559777
"2025-05-17",2025,2,5,May,29,Mini Makers Miami 1,"Miami, FL",Commercial,13,104.97,59.35999999999999,45.61,0.4345050966942936
"2025-05-17",2025,2,5,May,30,Bluebird Toys Naperville 1,"Naperville, IL",Residential,10,103.96,51.33,52.629999999999995,0.5062524047710658
"2025-05-17",2025,2,5,May,31,Dinosaur Dreams Toys Glendale 1,"Glendale, AZ",Downtown,14,164.95000000000002,101.35,63.60000000000001,0.3855713852682631
"2025-05-17",2025,2,5,May,32,Rainbow Toy Market Tallahassee 1,"Tallahassee, FL",Suburban,28,464.67,275.53000000000003,189.14,0.40704155637334016
"2025-05-17",2025,2,5,May,33,Maple Street Toys Dayton 1,"Dayton, OH",Commercial,12,237.01,134.42,102.58999999999999,0.4328509345597232
"2025-05-17",2025,2,5,May,34,Sunshine Toy Store Arlington 1,"Arlington, TX",Downtown,26,466.41999999999996,241.58,224.84,0.4820548003944943
"2025-05-17",2025,2,5,May,35,Playtime Emporium Fort Worth 1,"Fort Worth, TX",Commercial,24,491.55,287.72,203.82999999999998,0.41466788729529036
"2025-05-17",2025,2,5,May,36,Board Game Barn Minneapolis 1,"Minneapolis, MN",Downtown,21,317.04999999999995,162.45,154.6,0.48762024917205493
"2025-05-17",2025,2,5,May,37,Toy Haven Port St. Lucie 1,"Port St. Lucie, FL",Downtown,6,80.64,45.26,35.38,0.4387400793650794
"2025-05-17",2025,2,5,May,38,Wonderland Toys Oakland 1,"Oakland, CA",Downtown,11,147.16,76.03999999999999,71.12,0.48328350095134553
